baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
TRINITY_DN33269_c0_g1_i3	53.6289382585685	9.02673418333301	2.08000511504924	4.33976537750933	1.42634922199994e-05	0.00537208734504303
TRINITY_DN7420_c1_g1_i4	37.3016382463753	8.26466325254476	2.30484900803797	3.58577209340935	0.000336082378546919	0.0474884400886797
TRINITY_DN6643_c1_g1_i4	40.9907659227093	8.33699516053607	2.2437719086736	3.71561615880309	0.000202709113023296	0.0339490703013766
TRINITY_DN9479_c0_g1_i7	37.1159185641922	-8.82596107972147	2.30320571932047	-3.83203332888799	0.000127088516925242	0.0250571266626094
TRINITY_DN4235_c1_g1_i7	550.168003242916	-4.83197567683239	0.5175811773445	-9.33568662914542	1.00338755597165e-20	1.70134393990554e-16
TRINITY_DN1767_c1_g1_i1	59.4651248678971	9.21383477932041	2.02693782252266	4.5456918692519	5.47550911821099e-06	0.00273066860612899
TRINITY_DN1536_c0_g1_i1	792.482826806919	2.06391445135554	0.575259694502946	3.58779603556073	0.000333484998770623	0.0474884400886797
TRINITY_DN5477_c0_g1_i1	176.072364557459	-3.52889453376171	0.833163460429592	-4.23553684404517	2.28006312380164e-05	0.00773215006543614
TRINITY_DN19749_c0_g1_i28	1682.74103153241	1.95245506127419	0.341606889511366	5.715502588566	1.09380256047561e-08	3.09108603590407e-05
TRINITY_DN269_c2_g2_i2	242.571522377155	-2.73956411657948	0.694127757847017	-3.94677216925715	7.92118668596049e-05	0.0198206685031266
TRINITY_DN2310_c0_g1_i2	180.276731866348	-2.90464969218688	0.793851977903027	-3.65893110181517	0.000253269413126106	0.0393178567130083
TRINITY_DN11178_c0_g1_i1	68.3529654998299	9.32314427478819	1.96393439956281	4.74717703242207	2.06275395704663e-06	0.00166552648074679
TRINITY_DN2239_c0_g1_i7	55.173226780146	-9.39515701597035	2.06512362536228	-4.5494404792944	5.3788745245601e-06	0.00273066860612899
TRINITY_DN5253_c0_g1_i6	55.4324387406492	9.11200753157799	2.06231124086908	4.41834741090686	9.94584603041719e-06	0.00411321378760375
TRINITY_DN6714_c0_g1_i3	68.2083921032168	-9.61643971105477	1.96479752728314	-4.89436676172534	9.8622765507985e-07	0.000929026451085219
TRINITY_DN9515_c0_g1_i24	94.2455844637401	-4.79808208011588	1.22125788026336	-3.9288033736832	8.53696047105435e-05	0.0205205003864697
TRINITY_DN10220_c0_g1_i3	509.856720033531	-2.15345747322026	0.509438208508539	-4.22712202825314	2.36699315219155e-05	0.00786955605658039
TRINITY_DN4763_c0_g1_i3	2760.26883498085	-1.60455284507562	0.391764996193275	-4.09570242534895	4.20890277827673e-05	0.0127439563407965
TRINITY_DN34520_c0_g1_i5	57.0356208189722	9.09744246710241	2.04842490041515	4.4411891621014	8.946310672143e-06	0.00388958060915017
TRINITY_DN4655_c0_g1_i15	1776.37270594037	-1.27631189826281	0.342432665231456	-3.72719085487982	0.000193625836642285	0.0333204359174642
TRINITY_DN1736_c1_g1_i23	74.9292523800224	5.38024533624938	1.50298840928224	3.57969848804007	0.000343990880922614	0.0482042097266434
TRINITY_DN8902_c0_g1_i3	81.9838213101065	-9.94063964530332	1.88870658974339	-5.26319953521944	1.41569786689973e-07	0.000218223391192289
TRINITY_DN2789_c0_g3_i2	55.6805642885315	9.11879624849572	2.05993595165728	4.42673775422939	9.56689248161697e-06	0.00405540572295743
TRINITY_DN15422_c0_g1_i21	46.9853014753684	-7.82736141489871	2.03788144795564	-3.84093069925679	0.000122568716573872	0.0249874257370553
TRINITY_DN7124_c0_g1_i5	43.8459551347205	8.71589967319539	2.19516203004943	3.97050402379597	7.17207447720668e-05	0.0187091838208487
TRINITY_DN4897_c0_g1_i16	42.2770926244454	8.33217921138683	2.22547138914667	3.74400643927474	0.000181109008098271	0.0323221985608129
TRINITY_DN3644_c0_g1_i3	97.3240897066562	-4.45196046861455	1.15573513643646	-3.85205946263911	0.000117128570220566	0.0242199028860965
TRINITY_DN4742_c0_g1_i7	48.8023229321843	8.92472978830655	2.13125046780909	4.18755557974427	2.8197498187997e-05	0.00902107130708823
TRINITY_DN868_c1_g2_i5	148.219692483764	6.2880125482946	1.20677339774103	5.21059923931466	1.88231661101875e-07	0.00026597133713695
TRINITY_DN1940_c2_g1_i12	491.328217021516	2.2401523877746	0.577272888891218	3.88057785301042	0.000104208580387288	0.022612108328774
TRINITY_DN4235_c1_g1_i1	452.877892506875	-4.51922093980048	0.559309105578076	-8.08000601944362	6.47635763722167e-16	3.66043733655769e-12
